,symbol,market,opening_time,exact_opening_time,opening_price,trade_direction,id,closing_time,closing_price,number_of_take_profit_touches,reason_for_closing,is_closed,is_successful,PnL_ratio,fees,taxes,n_shares,invested_budget,is_analyzed,gain,stat_Vola(22)_1d,stat_market_index_change(t_1)_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_ATR_1d,stat_ATR,duration
158,NVDA,US,2020-01-30 09:30:00-05:00,2020-01-30 09:30:00-05:00,60.18242472304564,1,US-NVDA-20200130-093000,2020-02-05 09:30:00-05:00,62.7366,1,Take Profit at Open,True,1,0.042440551185972585,,,0,0,False,0,0.2739710675789671,-0.0008668741908683,0.0067566768036539,0.0003824226834838,0.0097790226112326,-0.0054815369680223,1.5742409559992074,1.5742409559992074,6
159,GOOG,US,2020-02-04 09:30:00-05:00,2020-02-04 09:30:00-05:00,72.83528699111939,-1,US-GOOG-20200204-093000,2020-02-10 09:30:00-05:00,75.4529,0,Stop loss at daily close,True,0,-0.035938802701495076,,,0,0,False,0,0.2143797877311876,0.0072546138923517,-0.0461783881203362,-0.003601031748229,-0.0008103976410638,0.0112448742208286,1.2371203228342045,1.2371203228342045,6
160,AAPL,US,2020-02-05 09:30:00-05:00,2020-02-05 09:30:00-05:00,78.81558356078014,1,US-AAPL-20200205-093000,2020-02-21 09:30:00-05:00,76.4077,0,Stop loss at daily close,True,0,-0.03055085621390153,,,0,0,False,0,0.2879224162582379,0.0149804141640821,-0.106844749563629,-0.0169920920539592,-0.0134670414534213,0.0150471196607839,1.7728412717204445,1.7728412717204445,16
161,MSFT,US,2020-02-05 09:30:00-05:00,2020-02-05 09:30:00-05:00,177.29393869152779,-1,US-MSFT-20200205-093000,2020-02-11 09:30:00-05:00,183.7635,0,Stop Loss at Open,True,0,-0.03649059497588659,,,0,0,False,0,0.2305561496774452,0.0149804141640821,-0.106844749563629,-0.0169920920539592,-0.0134670414534213,0.0150471196607839,2.9498022660717425,2.9498022660717425,6
162,AMZN,US,2020-02-06 09:30:00-05:00,2020-02-06 09:30:00-05:00,102.07651525306703,1,US-AMZN-20200206-093000,2020-02-10 09:30:00-05:00,105.1125,1,Take Profit at Close,True,1,0.02974224521092032,,,0,0,False,0,0.2950448784177565,0.0112505958978537,-0.0560747452530784,0.00477297748809,-0.0109343874024705,0.015180154226341,2.0524457193169274,2.052445719316927,4
163,NVDA,US,2020-02-06 09:30:00-05:00,2020-02-06 09:30:00-05:00,62.805333104203484,1,US-NVDA-20200206-093000,2020-02-10 09:30:00-05:00,64.6733,1,Take Profit at Close,True,1,0.029742170027142054,,,0,0,False,0,0.301687248509582,0.0112505958978537,-0.0560747452530784,0.00477297748809,-0.0109343874024705,0.015180154226341,1.641804157437474,1.6418041574374744,4
164,AMZN,US,2020-02-11 09:30:00-05:00,2020-02-11 09:30:00-05:00,107.5181119194031,-1,US-AMZN-20200211-093000,2020-02-24 09:30:00-05:00,100.184,1,Take Profit at Open,True,1,0.06821280422875023,,,0,0,False,0,0.3006680222536925,0.0073263978048905,-0.0277957529252433,0.0038888025506049,0.0027689858342532,0.0065729997077881,2.141854345818261,2.14185434581826,13
165,MSFT,US,2020-02-12 09:30:00-05:00,2020-02-12 09:30:00-05:00,178.78722839501225,-1,US-MSFT-20200212-093000,2020-02-21 09:30:00-05:00,173.467,1,Take Profit at Close,True,1,0.029757317917909278,,,0,0,False,0,0.2505548772868078,0.0016884725532351,0.0093085334892184,-0.0057788631917879,-0.0050400179474989,0.0059004272793876,3.5885792055415027,3.588579205541505,9
166,GOOG,US,2020-02-12 09:30:00-05:00,2020-02-12 09:30:00-05:00,75.74293002319337,1,US-GOOG-20200212-093000,2020-02-24 09:30:00-05:00,71.2877,0,Stop Loss at Open,True,0,-0.05882040768463964,,,0,0,False,0,0.2272807568465966,0.0016884725532351,0.0093085334892184,-0.0057788631917879,-0.0050400179474989,0.0059004272793876,1.3874061996899787,1.3874061996899787,12
167,NVDA,US,2020-02-13 09:30:00-05:00,2020-02-13 09:30:00-05:00,67.27273375074037,-1,US-NVDA-20200213-093000,2020-02-14 09:30:00-05:00,71.5533,0,Stop Loss at Open,True,0,-0.06363003271310513,,,0,0,False,0,0.343973602399692,0.0064626464661976,-0.0948616933536314,0.0011497501636401,-0.0050657799014994,0.0070759608277066,1.6766073378260302,1.6766073378260302,1
168,NVDA,US,2020-02-18 09:30:00-05:00,2020-02-18 09:30:00-05:00,71.11425969848283,-1,US-NVDA-20200218-093000,2020-02-18 09:30:00-05:00,73.8724,0,Stop loss at daily close,True,0,-0.038784630722606205,,,0,0,False,0,0.3926748045444072,0.0018435333204338,-0.0332155000724523,0.004825075045227,0.0043775610476337,-0.003636942042583,1.9481084361527723,1.9481084361527725,0
169,NVDA,US,2020-02-19 09:30:00-05:00,2020-02-19 09:30:00-05:00,75.0978785026674,1,US-NVDA-20200219-093000,2020-02-20 09:30:00-05:00,77.8686,1,Take Profit at Open,True,1,0.03689480385566669,,,0,0,False,0,0.3926991272963302,-0.0029199426368901,0.0840642977248453,0.0109307192530812,0.0068485808453206,-0.0024057743213121,2.0304141012650487,2.0304141012650487,1
170,NVDA,US,2020-02-21 09:30:00-05:00,2020-02-21 09:30:00-05:00,75.77044304223836,1,US-NVDA-20200221-093000,2020-02-21 09:30:00-05:00,73.213,0,Stop loss at daily close,True,0,-0.03375251535500077,,,0,0,False,0,0.4415752947995566,-0.0038155197636281,0.0820584350337232,0.0056609490425738,0.0078338599573895,0.0020678613653004,2.41711484231027,2.4171148423102706,0
171,AAPL,US,2020-02-24 09:30:00-05:00,2020-02-24 09:30:00-05:00,72.55373433101987,-1,US-AAPL-20200224-093000,2020-02-25 09:30:00-05:00,70.3947,1,Take Profit at Close,True,1,0.029757728543226572,,,0,0,False,0,0.2987181892208357,-0.0105181030271228,0.0976863408161012,0.0173203021296912,0.0093406163514917,-0.010294363729339,1.6788139818877414,1.6788139818877414,1
172,MSFT,US,2020-02-24 09:30:00-05:00,2020-02-24 09:30:00-05:00,162.15162504503465,1,US-MSFT-20200224-093000,2020-02-25 09:30:00-05:00,168.2822,1,Take Profit at Open,True,1,0.03780766892260676,,,0,0,False,0,0.2809829876370847,-0.0105181030271228,0.0976863408161012,0.0173203021296912,0.0093406163514917,-0.010294363729339,3.735752337768257,3.7357523377682615,1
173,AMZN,US,2020-02-25 09:30:00-05:00,2020-02-25 09:30:00-05:00,101.29566889572142,-1,US-AMZN-20200225-093000,2020-02-27 09:30:00-05:00,96.7432,1,Take Profit at Open,True,1,0.04494238446076057,,,0,0,False,0,0.3494214682075239,-0.0335136266712231,0.4654567212207836,0.0169038363375995,0.0149287481578628,-0.0300903784717129,2.3602640542008317,2.3602640542008313,2
174,NVDA,US,2020-02-25 09:30:00-05:00,2020-02-25 09:30:00-05:00,68.8233186557643,1,US-NVDA-20200225-093000,2020-02-25 09:30:00-05:00,65.2412,0,Stop loss at daily close,True,0,-0.05204803728923743,,,0,0,False,0,0.5496677823467864,-0.0335136266712231,0.4654567212207836,0.0169038363375995,0.0149287481578628,-0.0300903784717129,2.8458366221276616,2.8458366221276616,0
175,GOOG,US,2020-02-25 09:30:00-05:00,2020-02-25 09:30:00-05:00,71.66791402626038,1,US-GOOG-20200225-093000,2020-02-25 09:30:00-05:00,69.4051,0,Stop loss at daily close,True,0,-0.031573599664575666,,,0,0,False,0,0.2725649987561909,-0.0335136266712231,0.4654567212207836,0.0169038363375995,0.0149287481578628,-0.0300903784717129,1.423100809231817,1.423100809231817,0
176,GOOG,US,2020-02-26 09:30:00-05:00,2020-02-26 09:30:00-05:00,69.8244509563446,1,US-GOOG-20200226-093000,2020-02-27 09:30:00-05:00,65.888,0,Stop loss at daily close,True,0,-0.05637639684135482,,,0,0,False,0,0.2818419464823956,-0.0302799955650561,0.112664786954193,-0.015247548210802,0.0053242312635315,-0.0345187347304327,1.5205218184839469,1.5205218184839469,1
177,MSFT,US,2020-02-27 09:30:00-05:00,2020-02-27 09:30:00-05:00,157.8506842461566,1,US-MSFT-20200227-093000,2020-02-27 09:30:00-05:00,152.8064,0,Stop loss at daily close,True,0,-0.031956049289532384,,,0,0,False,0,0.3268618989345803,-0.003778540605322,-0.0104129591222662,-0.0041897044822239,-0.0052960339539811,-0.0121763562256906,4.724161024878723,4.724161024878729,0
178,AAPL,US,2020-02-28 09:30:00-05:00,2020-02-28 09:30:00-05:00,62.790729441424055,-1,US-AAPL-20200228-093000,2020-02-28 09:30:00-05:00,66.7537,0,Stop loss at daily close,True,0,-0.06311394363196399,,,0,0,False,0,0.408204558567779,-0.0441632425840791,0.4208998768597427,0.0,0.0108483945657118,-0.0353499667065244,2.3549432989847445,2.3549432989847445,0
179,AMZN,US,2020-02-28 09:30:00-05:00,2020-02-28 09:30:00-05:00,90.7541815929413,1,US-AMZN-20200228-093000,2020-03-02 09:30:00-05:00,95.3007,1,Take Profit at Open,True,1,0.05009706800565026,,,0,0,False,0,0.3874845734812845,-0.0441632425840791,0.4208998768597427,0.0,0.0108483945657118,-0.0353499667065244,2.6499845848550576,2.6499845848550576,3
180,NVDA,US,2020-02-28 09:30:00-05:00,2020-02-28 09:30:00-05:00,60.430273627333754,1,US-NVDA-20200228-093000,2020-03-02 09:30:00-05:00,68.9795,1,Take Profit at Open,True,1,0.14147257424959384,,,0,0,False,0,0.5878824538402114,-0.0441632425840791,0.4208998768597427,0.0,0.0108483945657118,-0.0353499667065244,3.1512138429265093,3.1512138429265093,3
181,GOOG,US,2020-02-28 09:30:00-05:00,2020-02-28 09:30:00-05:00,63.890968750000006,1,US-GOOG-20200228-093000,2020-03-02 09:30:00-05:00,67.5636,1,Take Profit at Open,True,1,0.05748279172868211,,,0,0,False,0,0.3242084319214955,-0.0441632425840791,0.4208998768597427,0.0,0.0108483945657118,-0.0353499667065244,1.7042360213480598,1.7042360213480598,3
182,AAPL,US,2020-03-02 09:30:00-05:00,2020-03-02 09:30:00-05:00,68.93194724835321,1,US-AAPL-20200302-093000,2020-03-03 09:30:00-05:00,74.1182,1,Take Profit at Open,True,1,0.07523728776965155,,,0,0,False,0,0.3912125947744633,-0.0082383404443618,0.0242594679939007,-0.0462805026915015,0.0225837775198709,-0.0143136196573405,2.571073038074497,2.571073038074497,1
183,NVDA,US,2020-03-03 09:30:00-05:00,2020-03-03 09:30:00-05:00,69.4552227911848,1,US-NVDA-20200303-093000,2020-03-03 09:30:00-05:00,66.2368,0,Stop loss at daily close,True,0,-0.0463380961408891,,,0,0,False,0,0.6231014011503065,0.04603922900611,-0.1667913821891017,0.0180295848618137,-0.007357518885129,0.0284875916862581,3.5192734603847926,3.5192734603847926,0
184,GOOG,US,2020-03-03 09:30:00-05:00,2020-03-03 09:30:00-05:00,69.98849342155457,1,US-GOOG-20200303-093000,2020-03-03 09:30:00-05:00,67.0527,0,Stop loss at daily close,True,0,-0.04194680122447698,,,0,0,False,0,0.3535346776954985,0.04603922900611,-0.1667913821891017,0.0180295848618137,-0.007357518885129,0.0284875916862581,1.930843895712973,1.930843895712973,0
185,AAPL,US,2020-03-04 09:30:00-05:00,2020-03-04 09:30:00-05:00,72.35358229133251,-1,US-AAPL-20200304-093000,2020-03-06 09:30:00-05:00,68.8636,1,Take Profit at Open,True,1,0.04823510019559303,,,0,0,False,0,0.5189996763121635,-0.0281078961210758,0.1017355389635619,0.0312754664514791,0.0155254000955109,-0.0213435942206541,2.988963279676492,2.9889632796764913,2
186,AMZN,US,2020-03-04 09:30:00-05:00,2020-03-04 09:30:00-05:00,97.35283096504213,1,US-AMZN-20200304-093000,2020-03-06 09:30:00-05:00,93.7266,0,Stop Loss at Open,True,0,-0.037248336068873525,,,0,0,False,0,0.4130532438913355,-0.0281078961210758,0.1017355389635619,0.0312754664514791,0.0155254000955109,-0.0213435942206541,3.030696529408687,3.030696529408687,2
187,MSFT,US,2020-03-05 09:30:00-05:00,2020-03-05 09:30:00-05:00,160.40905025931457,-1,US-MSFT-20200305-093000,2020-03-09 09:30:00-04:00,145.9433,1,Take Profit at Open,True,1,0.09018038717846336,,,0,0,False,0,0.4979182756859299,0.0422025907744911,-0.1311787062395062,-0.0006089763198755,-0.0106184276046517,0.0303617547180798,6.426992832061794,6.426992832061798,3
188,GOOG,US,2020-03-05 09:30:00-05:00,2020-03-05 09:30:00-05:00,67.49312463569642,-1,US-GOOG-20200305-093000,2020-03-06 09:30:00-05:00,63.869,1,Take Profit at Open,True,1,0.05369620469133912,,,0,0,False,0,0.3881557553386615,0.0422025907744911,-0.1311787062395062,-0.0006089763198755,-0.0106184276046517,0.0303617547180798,2.0908169464092565,2.0908169464092565,1
189,AAPL,US,2020-03-09 09:30:00-04:00,2020-03-09 09:30:00-04:00,64.40697471003601,1,US-AAPL-20200309-093000,2020-03-10 09:30:00-04:00,67.643,1,Take Profit at Open,True,1,0.05024339839796492,,,0,0,False,0,0.5240562066117965,-0.0170538520003701,0.0585562785807438,0.0026404370796919,0.0520441101179072,-0.020015942887581,2.9921542461092776,2.9921542461092776,1
190,NVDA,US,2020-03-09 09:30:00-04:00,2020-03-09 09:30:00-04:00,59.7623417854225,-1,US-NVDA-20200309-093000,2020-03-10 09:30:00-04:00,63.9396,0,Stop Loss at Open,True,0,-0.0698978334814255,,,0,0,False,0,0.6830280418697198,-0.0170538520003701,0.0585562785807438,0.0026404370796919,0.0520441101179072,-0.020015942887581,3.660393963373368,3.660393963373368,1
191,GOOG,US,2020-03-09 09:30:00-04:00,2020-03-09 09:30:00-04:00,60.28006563949585,1,US-GOOG-20200309-093000,2020-03-10 09:30:00-04:00,62.9843,1,Take Profit at Open,True,1,0.044861171463826593,,,0,0,False,0,0.3911342544023173,-0.0170538520003701,0.0585562785807438,0.0026404370796919,0.0520441101179072,-0.020015942887581,2.279918765880494,2.279918765880494,1
192,AAPL,US,2020-03-11 09:30:00-04:00,2020-03-11 09:30:00-04:00,67.73785113513414,1,US-AAPL-20200311-093000,2020-03-12 09:30:00-04:00,62.4686,0,Stop Loss at Open,True,0,-0.07778887352984082,,,0,0,False,0,0.6376799448440335,0.0493963062815614,-0.1314726398784228,-0.0091967897366751,-0.0512575587168798,0.0285205907227896,3.354940712658144,3.3549407126581436,1
193,GOOG,US,2020-03-11 09:30:00-04:00,2020-03-11 09:30:00-04:00,62.500621860504154,1,US-GOOG-20200311-093000,2020-03-12 09:30:00-04:00,56.2859,0,Stop Loss at Open,True,0,-0.09943456041725256,,,0,0,False,0,0.4770516884151354,0.0493963062815614,-0.1314726398784228,-0.0091967897366751,-0.0512575587168798,0.0285205907227896,2.5264583361773,2.5264583361773,1
194,AMZN,US,2020-03-12 09:30:00-04:00,2020-03-12 09:30:00-04:00,86.12052377319337,1,US-AMZN-20200312-093000,2020-03-13 09:30:00-04:00,88.682,1,Take Profit at Close,True,1,0.029742924387600397,,,0,0,False,0,0.4403336658441719,-0.0488684451312739,0.139534934360995,-0.0106684054200073,-0.0367984243477544,-0.0641053919763597,3.5073847146842208,3.5073847146842216,1
195,NVDA,US,2020-03-12 09:30:00-04:00,2020-03-12 09:30:00-04:00,56.19323720992292,1,US-NVDA-20200312-093000,2020-03-12 09:30:00-04:00,53.8858,0,Stop loss at daily close,True,0,-0.041062542834166105,,,0,0,False,0,0.7895156403600138,-0.0488684451312739,0.139534934360995,-0.0106684054200073,-0.0367984243477544,-0.0641053919763597,3.946197257772833,3.946197257772833,0
196,AAPL,US,2020-03-13 09:30:00-04:00,2020-03-13 09:30:00-04:00,64.65303199350845,-1,US-AAPL-20200313-093000,2020-03-13 09:30:00-04:00,67.8795,0,Stop loss at daily close,True,0,-0.049904357259153764,,,0,0,False,0,0.7155779324350117,-0.0951126809783365,0.4001855117660406,-0.0317411811934972,0.0061973162944464,-0.1118168074486929,3.589390896149577,3.589390896149577,0
197,NVDA,US,2020-03-13 09:30:00-04:00,2020-03-13 09:30:00-04:00,57.42067288709698,-1,US-NVDA-20200313-093000,2020-03-13 09:30:00-04:00,60.0265,0,Stop loss at daily close,True,0,-0.045381340584892,,,0,0,False,0,0.8742118590336406,-0.0951126809783365,0.4001855117660406,-0.0317411811934972,0.0061973162944464,-0.1118168074486929,4.210198800898576,4.210198800898576,0
198,GOOG,US,2020-03-13 09:30:00-04:00,2020-03-13 09:30:00-04:00,58.93526326274872,-1,US-GOOG-20200313-093000,2020-03-13 09:30:00-04:00,61.0017,0,Stop loss at daily close,True,0,-0.03506282356012508,,,0,0,False,0,0.5478450261636981,-0.0951126809783365,0.4001855117660406,-0.0317411811934972,0.0061973162944464,-0.1118168074486929,2.822736956553393,2.822736956553393,0
199,AAPL,US,2020-03-16 09:30:00-04:00,2020-03-16 09:30:00-04:00,59.05394577283702,-1,US-AAPL-20200316-093000,2020-03-17 09:30:00-04:00,61.7477,0,Stop loss at daily close,True,0,-0.04561514377930064,,,0,0,False,0,0.8411949522194195,0.0928712497297183,-0.2337352471753954,-0.0463097561159198,-0.022603098681269,0.0776539472638622,3.885625613374749,3.8856256133747484,1
200,MSFT,US,2020-03-16 09:30:00-04:00,2020-03-16 09:30:00-04:00,135.24399428724993,-1,US-MSFT-20200316-093000,2020-03-17 09:30:00-04:00,141.6616,0,Stop loss at daily close,True,0,-0.04745205690331402,,,0,0,False,0,0.8392463610213771,0.0928712497297183,-0.2337352471753954,-0.0463097561159198,-0.022603098681269,0.0776539472638622,8.836299908678297,8.836299908678301,1
201,NVDA,US,2020-03-16 09:30:00-04:00,2020-03-16 09:30:00-04:00,52.94068096754362,1,US-NVDA-20200316-093000,2020-03-16 09:30:00-04:00,48.9259,0,Stop loss at daily close,True,0,-0.07583546139130637,,,0,0,False,0,0.96237603691665,0.0928712497297183,-0.2337352471753954,-0.0463097561159198,-0.022603098681269,0.0776539472638622,4.349265430540208,4.349265430540208,0
202,GOOG,US,2020-03-16 09:30:00-04:00,2020-03-16 09:30:00-04:00,54.786299237251285,-1,US-GOOG-20200316-093000,2020-03-18 09:30:00-04:00,52.8387,1,Take Profit at Open,True,1,0.03554901981638204,,,0,0,False,0,0.6564080314268795,0.0928712497297183,-0.2337352471753954,-0.0463097561159198,-0.022603098681269,0.0776539472638622,2.995577195967,2.9955771959669995,2
203,NVDA,US,2020-03-17 09:30:00-04:00,2020-03-17 09:30:00-04:00,50.049403024116955,-1,US-NVDA-20200317-093000,2020-03-17 09:30:00-04:00,54.152,0,Stop loss at daily close,True,0,-0.08197094726396949,,,0,0,False,0,1.1376129424049612,-0.1198405524039344,0.4298806817087415,-0.0196608350714615,0.0647653695510444,-0.1427201707590293,4.872274233156007,4.8722742331560065,0
204,AAPL,US,2020-03-18 09:30:00-04:00,2020-03-18 09:30:00-04:00,58.52187115038081,-1,US-AAPL-20200318-093000,2020-03-19 09:30:00-04:00,60.4119,0,Stop Loss at Open,True,0,-0.03229611105158406,,,0,0,False,0,0.9509334989850656,0.0599548497440243,-0.0819929686675381,0.0262467187288586,-0.0666828633204623,0.0665978705766692,4.300187044131746,4.300187044131746,1
205,NVDA,US,2020-03-18 09:30:00-04:00,2020-03-18 09:30:00-04:00,49.87255580994105,1,US-NVDA-20200318-093000,2020-03-19 09:30:00-04:00,51.3559,1,Take Profit at Close,True,1,0.02974269447332549,,,0,0,False,0,1.2063517178005023,0.0599548497440243,-0.0819929686675381,0.0262467187288586,-0.0666828633204623,0.0665978705766692,5.055711121822825,5.055711121822824,1
206,MSFT,US,2020-03-19 09:30:00-04:00,2020-03-19 09:30:00-04:00,137.9198475465116,-1,US-MSFT-20200319-093000,2020-03-20 09:30:00-04:00,133.8157,1,Take Profit at Close,True,1,0.029757483201448075,,,0,0,False,0,1.0222871802128577,-0.0518307627291578,0.0071135984729553,-0.0312151451399101,-0.0564125611018589,-0.1042467177007522,10.09128549330082,10.09128549330082,1
207,AMZN,US,2020-03-19 09:30:00-04:00,2020-03-19 09:30:00-04:00,92.97675,-1,US-AMZN-20200319-093000,2020-03-20 09:30:00-04:00,96.3396,0,Stop Loss at Open,True,0,-0.03616871959925475,,,0,0,False,0,0.6349182282225042,-0.0518307627291578,0.0071135984729553,-0.0312151451399101,-0.0564125611018589,-0.1042467177007522,4.516328169555427,4.516328169555428,1
208,NVDA,US,2020-03-20 09:30:00-04:00,2020-03-20 09:30:00-04:00,54.58315539557734,1,US-NVDA-20200320-093000,2020-03-20 09:30:00-04:00,51.2551,0,Stop loss at daily close,True,0,-0.06097220601224171,,,0,0,False,0,1.20306176523756,0.0047078080405855,-0.0582079414765039,0.0008799341466505,0.0272252164273405,0.0681928535118647,5.379394539035279,5.379394539035279,0
209,AAPL,US,2020-03-23 09:30:00-04:00,2020-03-23 09:30:00-04:00,55.668623895920966,-1,US-AAPL-20200323-093000,2020-03-24 09:30:00-04:00,57.7184,0,Stop Loss at Open,True,0,-0.03682103060264852,,,0,0,False,0,0.963405400365458,-0.0433595123084619,-0.0827777650621202,0.0036521199129078,0.0751958087294772,-0.0423707063533057,4.26084389610306,4.260843896103061,1
210,AMZN,US,2020-03-23 09:30:00-04:00,2020-03-23 09:30:00-04:00,91.41034382247928,1,US-AMZN-20200323-093000,2020-03-24 09:30:00-04:00,97.5506,1,Take Profit at Open,True,1,0.06717244373837196,,,0,0,False,0,0.6432316468916002,-0.0433595123084619,-0.0827777650621202,0.0036521199129078,0.0751958087294772,-0.0423707063533057,4.762237005142868,4.762237005142868,1
211,NVDA,US,2020-03-23 09:30:00-04:00,2020-03-23 09:30:00-04:00,51.24515799638224,-1,US-NVDA-20200323-093000,2020-03-23 09:30:00-04:00,53.0105,0,Stop loss at daily close,True,0,-0.03444895230379402,,,0,0,False,0,1.176344967408951,-0.0433595123084619,-0.0827777650621202,0.0036521199129078,0.0751958087294772,-0.0423707063533057,5.443490678063856,5.443490678063856,0
212,GOOG,US,2020-03-23 09:30:00-04:00,2020-03-23 09:30:00-04:00,53.07926839256287,1,US-GOOG-20200323-093000,2020-03-24 09:30:00-04:00,55.1747,1,Take Profit at Open,True,1,0.039477401834926824,,,0,0,False,0,0.7611518621959422,-0.0433595123084619,-0.0827777650621202,0.0036521199129078,0.0751958087294772,-0.0423707063533057,3.526858414089908,3.526858414089908,1
213,MSFT,US,2020-03-24 09:30:00-04:00,2020-03-24 09:30:00-04:00,138.86658577192975,-1,US-MSFT-20200324-093000,2020-03-24 09:30:00-04:00,143.3723,0,Stop loss at daily close,True,0,-0.032446352756668864,,,0,0,False,0,1.0269321636748223,-0.0292938678218044,-0.0673834146161128,0.0559299191374662,0.0412090822194712,-0.0113325805248798,10.01917092740108,10.01917092740108,0
214,NVDA,US,2020-03-24 09:30:00-04:00,2020-03-24 09:30:00-04:00,57.047005507130635,-1,US-NVDA-20200324-093000,2020-03-24 09:30:00-04:00,62.1052,0,Stop loss at daily close,True,0,-0.08866713419755426,,,0,0,False,0,1.188427100240151,-0.0292938678218044,-0.0673834146161128,0.0559299191374662,0.0412090822194712,-0.0113325805248798,5.374326824066398,5.374326824066399,0
215,MSFT,US,2020-03-25 09:30:00-04:00,2020-03-25 09:30:00-04:00,143.92325587195919,1,US-MSFT-20200325-093000,2020-03-26 09:30:00-04:00,148.2039,1,Take Profit at Close,True,1,0.02974254648497585,,,0,0,False,0,1.080794311829844,0.0938277397622755,0.0012988799506288,0.0594766759233407,-0.0186143790534909,0.0939146172741423,10.243560494070984,10.243560494070985,1
216,AMZN,US,2020-03-25 09:30:00-04:00,2020-03-25 09:30:00-04:00,96.01049149703981,-1,US-AMZN-20200325-093000,2020-04-06 09:30:00-04:00,99.9045,0,Stop loss at daily close,True,0,-0.0405581561165141,,,0,0,False,0,0.6556530942397655,0.0938277397622755,0.0012988799506288,0.0594766759233407,-0.0186143790534909,0.0939146172741423,4.657602619818926,4.657602619818926,12
217,GOOG,US,2020-03-25 09:30:00-04:00,2020-03-25 09:30:00-04:00,56.30942071151733,-1,US-GOOG-20200325-093000,2020-03-26 09:30:00-04:00,58.102,0,Stop loss at daily close,True,0,-0.031834447341704146,,,0,0,False,0,0.8170975169783193,0.0938277397622755,0.0012988799506288,0.0594766759233407,-0.0186143790534909,0.0939146172741423,3.5158911818873944,3.5158911818873944,1
218,AAPL,US,2020-03-26 09:30:00-04:00,2020-03-26 09:30:00-04:00,60.169376869282395,-1,US-AAPL-20200326-093000,2020-03-26 09:30:00-04:00,63.1103,0,Stop loss at daily close,True,0,-0.04887740714195436,,,0,0,False,0,1.02871549363479,0.0115350114482219,0.0369710177021258,-0.0168051458645427,-0.0022710227556194,0.0126123584748547,4.2823988920421225,4.282398892042124,0
219,NVDA,US,2020-03-27 09:30:00-04:00,2020-03-27 09:30:00-04:00,62.2783863648034,-1,US-NVDA-20200327-093000,2020-03-30 09:30:00-04:00,66.1952,0,Stop loss at daily close,True,0,-0.06289202183649033,,,0,0,False,0,1.3182842406695017,0.0624141633038768,-0.0461298002774857,0.010904812978834,0.0049215710745933,0.0629969753140642,5.511966705396752,5.511966705396754,3
220,GOOG,US,2020-03-30 09:30:00-04:00,2020-03-30 09:30:00-04:00,56.266061901092534,1,US-GOOG-20200330-093000,2020-03-31 09:30:00-04:00,57.9396,1,Take Profit at Close,True,1,0.029743295378469852,,,0,0,False,0,0.846707146778955,-0.0336873525622525,0.0744262445168417,-0.0158777962302384,0.0266931421481093,-0.0409464876084127,3.4616144144263976,3.4616144144263985,1
221,AAPL,US,2020-03-31 09:30:00-04:00,2020-03-31 09:30:00-04:00,62.38558095020547,-1,US-AAPL-20200331-093000,2020-04-01 09:30:00-04:00,60.1946,1,Take Profit at Open,True,1,0.03511998953659267,,,0,0,False,0,1.0322632791988768,0.0335160094837001,-0.1290814611885116,-0.0011700378012791,-0.0082291358483741,0.0232598841702089,3.946707894965828,3.946707894965829,1
222,MSFT,US,2020-04-01 09:30:00-04:00,2020-04-01 09:30:00-04:00,147.80234419024444,-1,US-MSFT-20200401-093000,2020-04-06 09:30:00-04:00,154.9511,0,Stop Loss at Open,True,0,-0.04836699883835403,,,0,0,False,0,1.102033204720982,-0.0160127219145556,-0.062018234091951,-0.0237977654660527,-0.0081169681364589,-0.0045065016102402,9.794627324145845,9.794627324145843,5
223,NVDA,US,2020-04-01 09:30:00-04:00,2020-04-01 09:30:00-04:00,63.7177351892468,1,US-NVDA-20200401-093000,2020-04-01 09:30:00-04:00,60.552,0,Stop loss at daily close,True,0,-0.049683736872384344,,,0,0,False,0,1.2937326841248036,-0.0160127219145556,-0.062018234091951,-0.0237977654660527,-0.0081169681364589,-0.0045065016102402,5.16758350630029,5.167583506300293,0
224,NVDA,US,2020-04-02 09:30:00-04:00,2020-04-02 09:30:00-04:00,60.873922973520415,1,US-NVDA-20200402-093000,2020-04-03 09:30:00-04:00,63.2649,1,Take Profit at Open,True,1,0.039277524918504676,,,0,0,False,0,1.3188637503946583,-0.0441424303316654,0.0657452446315296,-0.0032841184552284,0.0140105437728914,-0.0703408091829567,5.195728690077141,5.195728690077143,1
225,GOOG,US,2020-04-02 09:30:00-04:00,2020-04-02 09:30:00-04:00,54.92672644901276,1,US-GOOG-20200402-093000,2020-04-06 09:30:00-04:00,56.8858,1,Take Profit at Open,True,1,0.03566703638903013,,,0,0,False,0,0.8402083607583716,-0.0441424303316654,0.0657452446315296,-0.0032841184552284,0.0140105437728914,-0.0703408091829567,3.298089810802266,3.2980898108022676,4
226,NVDA,US,2020-04-07 09:30:00-04:00,2020-04-07 09:30:00-04:00,69.07917130678476,-1,US-NVDA-20200407-093000,2020-04-08 09:30:00-04:00,65.6518,1,Take Profit at Open,True,1,0.04961511902862299,,,0,0,False,0,1.3494421347053038,0.0703313186527505,-0.0333332817099364,0.0265042848272507,-0.0026112961729217,0.0824390251826501,5.117230184266411,5.117230184266411,1
