,symbol,market,opening_time,exact_opening_time,opening_price,trade_direction,id,closing_time,closing_price,number_of_take_profit_touches,reason_for_closing,is_closed,is_successful,PnL_ratio,fees,taxes,n_shares,invested_budget,is_analyzed,gain,stat_Vola(22)_1d,stat_market_index_change(t_1)_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_ATR_1d,stat_ATR,duration
532,NVDA,US,2021-09-24 09:30:00-04:00,2021-09-24 09:30:00-04:00,220.31392342075253,-1,US-NVDA-20210924-093000,2021-09-28 09:30:00-04:00,211.8749,1,Take Profit at Open,True,1,0.0383045396755783,,,0,0,False,0,0.2616027724409528,0.0121347157844948,-0.1073311733776182,-0.0163223959008228,-0.0225969320069895,0.018246060237111,6.258406568344904,6.258406568344903,4
533,MSFT,US,2021-09-29 09:30:00-04:00,2021-09-29 09:30:00-04:00,279.5295174378678,1,US-MSFT-20210929-093000,2021-10-07 09:30:00-04:00,289.2679,1,Take Profit at Open,True,1,0.03483847663528693,,,0,0,False,0,0.1913678642548869,-0.0203641105560982,0.2393390040691798,-0.0081142578124999,-0.0155772980101431,-0.0224550507247369,5.009670210494909,5.009670210494899,8
534,NVDA,US,2021-09-29 09:30:00-04:00,2021-09-29 09:30:00-04:00,209.03371633952173,-1,US-NVDA-20210929-093000,2021-10-04 09:30:00-04:00,202.8134,1,Take Profit at Close,True,1,0.029757478594593895,,,0,0,False,0,0.3049955043932246,-0.0203641105560982,0.2393390040691798,-0.0081142578124999,-0.0155772980101431,-0.0224550507247369,6.613034490542515,6.613034490542511,5
535,GOOG,US,2021-09-29 09:30:00-04:00,2021-09-29 09:30:00-04:00,137.14397285842895,1,US-GOOG-20210929-093000,2021-10-14 09:30:00-04:00,141.223,1,Take Profit at Close,True,1,0.029742664271376774,,,0,0,False,0,0.2061397577899599,-0.0203641105560982,0.2393390040691798,-0.0081142578124999,-0.0155772980101431,-0.0224550507247369,2.4312072959127025,2.4312072959127025,15
536,AMZN,US,2021-10-05 09:30:00-04:00,2021-10-05 09:30:00-04:00,160.18494985198976,-1,US-AMZN-20211005-093000,2021-10-07 09:30:00-04:00,165.1628,0,Stop loss at daily close,True,0,-0.031075641953939873,,,0,0,False,0,0.1863728517940365,-0.0129858981367484,0.0881515957050125,0.00523617027426,-0.0025458746073355,-0.0107778328146939,3.3047846981377105,3.3047846981377105,2
537,AAPL,US,2021-10-06 09:30:00-04:00,2021-10-06 09:30:00-04:00,137.65907273533622,-1,US-AAPL-20211006-093000,2021-10-08 09:30:00-04:00,142.2309,0,Stop Loss at Open,True,0,-0.0332112310058457,,,0,0,False,0,0.2231123919862619,0.0105245146606092,-0.0722996478050702,-0.0037368224257725,-0.0096563006129757,0.0049110638983296,2.985147255707389,2.9851472557073913,2
538,NVDA,US,2021-10-07 09:30:00-04:00,2021-10-07 09:30:00-04:00,210.5510522753615,-1,US-NVDA-20211007-093000,2021-10-14 09:30:00-04:00,217.1882,0,Stop loss at daily close,True,0,-0.03152274782250117,,,0,0,False,0,0.3514081957708835,0.0041027928541854,-0.0140844717279881,0.0005114937636678,0.0056411405942498,-0.0060134564605351,6.968860118065786,6.968860118065786,7
539,AMZN,US,2021-10-08 09:30:00-04:00,2021-10-08 09:30:00-04:00,165.80854360198975,-1,US-AMZN-20211008-093000,2021-10-18 09:30:00-04:00,172.3801,0,Stop loss at daily close,True,0,-0.03963340039814078,,,0,0,False,0,0.2007220911866878,0.0082982806564053,-0.0695237659272693,-0.0014768392990273,-0.0104570943037318,0.0158603891594752,3.310074730251997,3.310074730251997,10
540,AAPL,US,2021-10-12 09:30:00-04:00,2021-10-12 09:30:00-04:00,141.3702763779921,-1,US-AAPL-20211012-093000,2021-10-19 09:30:00-04:00,146.9019,0,Stop loss at daily close,True,0,-0.03912861857338105,,,0,0,False,0,0.2174061032076863,-0.0068657638480568,0.0655300752391603,-0.0009679856487631,-0.0025372653683232,-0.0055753215600273,2.885401801775296,2.885401801775296,7
541,MSFT,US,2021-10-13 09:30:00-04:00,2021-10-13 09:30:00-04:00,289.1477873358679,1,US-MSFT-20211013-093000,2021-10-15 09:30:00-04:00,297.7478,1,Take Profit at Close,True,1,0.029742619659553108,,,0,0,False,0,0.2362140730949573,-0.0024167805585421,-0.0074999809265137,0.002108784505683,0.0171000862316756,0.0061379276300852,5.224974256034815,5.2249742560348045,2
542,MSFT,US,2021-10-18 09:30:00-04:00,2021-10-18 09:30:00-04:00,297.4898359539947,-1,US-MSFT-20211018-093000,2021-10-27 09:30:00-04:00,309.8258,0,Stop Loss at Open,True,0,-0.041466842073599436,,,0,0,False,0,0.2423831035078,0.0074602103777126,-0.0332147896214897,-0.0164189908174478,-0.0058263648250679,-0.0037508154821862,5.17669906162911,5.176699061629107,9
543,GOOG,US,2021-10-18 09:30:00-04:00,2021-10-18 09:30:00-04:00,141.17819760131837,-1,US-GOOG-20211018-093000,2021-10-27 09:30:00-04:00,146.4641,0,Stop loss at daily close,True,0,-0.03744135063693621,,,0,0,False,0,0.2504427293265991,0.0074602103777126,-0.0332147896214897,-0.0164189908174478,-0.0058263648250679,-0.0037508154821862,2.638891192514119,2.638891192514119,9
544,NVDA,US,2021-10-19 09:30:00-04:00,2021-10-19 09:30:00-04:00,222.37033892923458,-1,US-NVDA-20211019-093000,2021-10-25 09:30:00-04:00,229.4428,0,Stop Loss at Open,True,0,-0.031804876067649084,,,0,0,False,0,0.3853360653520714,0.0033747695570975,0.0006135110030618,-0.0013580253565299,0.0046887672542921,0.0009666919609288,6.188977139104883,6.188977139104885,6
545,AMZN,US,2021-10-20 09:30:00-04:00,2021-10-20 09:30:00-04:00,172.5898373565674,-1,US-AMZN-20211020-093000,2021-10-22 09:30:00-04:00,167.454,1,Take Profit at Close,True,1,0.029757472602264724,,,0,0,False,0,0.2387696098284319,0.0073933395514063,-0.037400348047283,0.0027764631732662,-0.0137946260020509,0.0035583744470519,2.96173233485522,2.96173233485522,2
546,AAPL,US,2021-10-22 09:30:00-04:00,2021-10-22 09:30:00-04:00,147.74638297046627,-1,US-AAPL-20211022-093000,2021-11-18 09:30:00-05:00,156.1256,0,Stop loss at daily close,True,0,-0.05671351718443545,,,0,0,False,0,0.1897977870421249,0.0029958718496225,-0.0309877049276211,-0.0016254831308486,-0.0011910810736556,0.0027993693928647,2.608182563407724,2.608182563407722,27
547,AMZN,US,2021-10-25 09:30:00-04:00,2021-10-25 09:30:00-04:00,166.7083125,-1,US-AMZN-20211025-093000,2021-10-28 09:30:00-04:00,172.3716,0,Stop loss at daily close,True,0,-0.0339712364372952,,,0,0,False,0,0.2351217304867482,-0.001072553627413,0.0279813504256842,0.0080283231642337,0.0110126046991267,-0.0021382958894979,3.0577904969967014,3.0577904969967014,3
548,NVDA,US,2021-10-27 09:30:00-04:00,2021-10-27 09:30:00-04:00,244.43406983709866,1,US-NVDA-20211027-093000,2021-10-29 09:30:00-04:00,251.7042,1,Take Profit at Close,True,1,0.029742703902718843,,,0,0,False,0,0.40704120299565,0.0018197952535197,0.0485564161569451,-0.0073643681218853,0.0082687490424715,-0.0071605676725848,6.992834622753354,6.992834622753352,2
549,MSFT,US,2021-10-29 09:30:00-04:00,2021-10-29 09:30:00-04:00,317.79691516538657,1,US-MSFT-20211029-093000,2021-11-03 09:30:00-04:00,327.249,1,Take Profit at Close,True,1,0.02974253173506874,,,0,0,False,0,0.2108901805758048,0.0098292815764611,-0.0265017001014331,0.0020579293184452,-0.0033845578433281,0.0201954239226793,5.222879161709583,5.222879161709579,5
550,AMZN,US,2021-10-29 09:30:00-04:00,2021-10-29 09:30:00-04:00,165.04225733184816,1,US-AMZN-20211029-093000,2021-11-04 09:30:00-04:00,169.951,1,Take Profit at Close,True,1,0.029742338401745744,,,0,0,False,0,0.2262738453524228,0.0098292815764611,-0.0265017001014331,0.0020579293184452,-0.0033845578433281,0.0201954239226793,3.2610103174061016,3.2610103174061016,6
551,GOOG,US,2021-11-01 09:30:00-04:00,2021-11-01 09:30:00-04:00,148.12795203781127,-1,US-GOOG-20211101-093000,2021-11-26 09:30:00-05:00,143.72,1,Take Profit at Close,True,1,0.02975773294081655,,,0,0,False,0,0.2665087374214008,0.0019493347191492,-0.0163339653084106,-0.0103241428940895,0.0030562368128232,-0.0003437971911046,3.052997614349131,3.052997614349131,25
552,NVDA,US,2021-11-03 09:30:00-04:00,2021-11-03 09:30:00-04:00,266.2334927271347,-1,US-NVDA-20211103-093000,2021-11-04 09:30:00-04:00,297.6375,0,Stop loss at daily close,True,0,-0.11795663630139706,,,0,0,False,0,0.3617521301441184,0.0036803630854131,-0.0231565608957959,-0.0035652746371263,0.0044387390425599,0.0015860049736717,7.081206552404916,7.081206552404912,1
553,MSFT,US,2021-11-04 09:30:00-04:00,2021-11-04 09:30:00-04:00,326.3857561020156,1,US-MSFT-20211104-093000,2021-11-19 09:30:00-05:00,336.3916,1,Take Profit at Open,True,1,0.030656496832101185,,,0,0,False,0,0.1844528198478822,0.0064612791953579,-0.0580162361409353,-0.0140325243311452,-0.0103340477025395,0.0179603871294917,5.216885097666688,5.216885097666685,15
554,AMZN,US,2021-11-08 09:30:00-05:00,2021-11-08 09:30:00-05:00,176.20604306411744,1,US-AMZN-20211108-093000,2021-11-18 09:30:00-05:00,181.4469,1,Take Profit at Close,True,1,0.02974277638125913,,,0,0,False,0,0.2458852583516046,0.0037327996529492,0.0673575123133007,0.0130507665443739,0.0149557714425732,0.0144229582007882,3.938192832477751,3.938192832477751,10
555,NVDA,US,2021-11-09 09:30:00-05:00,2021-11-09 09:30:00-05:00,322.4164746909902,1,US-NVDA-20211109-093000,2021-11-09 09:30:00-05:00,306.0337,0,Stop loss at daily close,True,0,-0.05081246144971879,,,0,0,False,0,0.4694742611803581,0.0008877879113036,0.0449028999801626,0.0060559347347224,-0.0018754076263238,0.002322415319947,10.789008291956728,10.789008291956725,0
556,AAPL,US,2021-11-19 09:30:00-05:00,2021-11-19 09:30:00-05:00,155.83011204740464,-1,US-AAPL-20211119-093000,2021-11-30 09:30:00-05:00,163.4735,0,Stop loss at daily close,True,0,-0.04904949275959057,,,0,0,False,0,0.1830848327499251,0.0033847802152713,0.0280537419704081,-0.0046531269182641,0.0037607789905695,-0.0056457153398034,2.734248675606866,2.734248675606864,11
557,NVDA,US,2021-11-19 09:30:00-05:00,2021-11-19 09:30:00-05:00,322.02700696423665,1,US-NVDA-20211119-093000,2021-11-22 09:30:00-05:00,334.5837,1,Take Profit at Open,True,1,0.0389926706897533,,,0,0,False,0,0.5751412095926295,0.0033847802152713,0.0280537419704081,-0.0046531269182641,0.0037607789905695,-0.0056457153398034,13.866238637672762,13.866238637672767,3
558,MSFT,US,2021-11-22 09:30:00-05:00,2021-11-22 09:30:00-05:00,338.33550698492,-1,US-MSFT-20211122-093000,2021-11-26 09:30:00-05:00,328.2675,1,Take Profit at Close,True,1,0.029757464933672404,,,0,0,False,0,0.1820590558441626,-0.0013986655593032,0.0181921371261124,-0.0052660122665905,0.0105577626841202,-0.0086437051356408,4.773560959228171,4.773560959228168,4
559,AMZN,US,2021-11-23 09:30:00-05:00,2021-11-23 09:30:00-05:00,179.29681190109255,1,US-AMZN-20211123-093000,2021-12-01 09:30:00-05:00,172.143,0,Stop loss at daily close,True,0,-0.03989926996046582,,,0,0,False,0,0.302741498041573,-0.0031971365563219,0.0703517721729014,-0.0244165689088646,-0.0117281456326535,-0.0050401231226653,4.471442241211946,4.471442241211948,8
560,NVDA,US,2021-11-26 09:30:00-05:00,2021-11-26 09:30:00-05:00,325.5925153006379,1,US-NVDA-20211126-093000,2021-11-26 09:30:00-05:00,314.4789,0,Stop loss at daily close,True,0,-0.03413350976565313,,,0,0,False,0,0.6019754616999343,0.0022938506357221,-0.0412796321828582,0.0003364034684258,0.0160552831747857,0.0015464217562506,15.159797111244,15.159797111244002,0
561,MSFT,US,2021-11-29 09:30:00-05:00,2021-11-29 09:30:00-05:00,328.8319952176789,-1,US-MSFT-20211129-093000,2021-12-03 09:30:00-05:00,319.0468,1,Take Profit at Close,True,1,0.02975743042036204,,,0,0,False,0,0.210193910092259,-0.0227248226375824,0.540366036423789,0.0006726490996074,0.0252688321406944,-0.0366808870682306,5.461470392933812,5.46147039293381,4
562,NVDA,US,2021-11-29 09:30:00-05:00,2021-11-29 09:30:00-05:00,323.0938375464892,-1,US-NVDA-20211129-093000,2021-11-29 09:30:00-05:00,333.3428,0,Stop loss at daily close,True,0,-0.03172131827502307,,,0,0,False,0,0.5989399817077715,-0.0227248226375824,0.540366036423789,0.0006726490996074,0.0252688321406944,-0.0366808870682306,15.04692673410068,15.046926734100682,0
563,GOOG,US,2021-11-30 09:30:00-05:00,2021-11-30 09:30:00-05:00,145.48661891174316,1,US-GOOG-20211130-093000,2021-12-20 09:30:00-05:00,140.6444,0,Stop Loss at Open,True,0,-0.03328291596824186,,,0,0,False,0,0.2203168124419546,0.0132001995370349,-0.1977638570506886,-0.0016803898044864,-0.0080381957339201,-0.0017631642166801,2.836354744272461,2.836354744272461,20
564,AAPL,US,2021-12-01 09:30:00-05:00,2021-12-01 09:30:00-05:00,165.54662609675268,-1,US-AAPL-20211201-093000,2021-12-02 09:30:00-05:00,156.986,1,Take Profit at Open,True,1,0.05171126889502104,,,0,0,False,0,0.2385989621938014,-0.0189613103345052,0.1842335199588756,-0.0048813740693706,0.0152019368419402,-0.0192107283448489,3.389665109968998,3.3896651099689987,1
565,NVDA,US,2021-12-01 09:30:00-05:00,2021-12-01 09:30:00-05:00,331.6495132509502,-1,US-NVDA-20211201-093000,2021-12-02 09:30:00-05:00,311.788,1,Take Profit at Open,True,1,0.05988705683979551,,,0,0,False,0,0.6257166124683106,-0.0189613103345052,0.1842335199588756,-0.0048813740693706,0.0152019368419402,-0.0192107283448489,15.31678475917546,15.316784759175462,1
566,AMZN,US,2021-12-02 09:30:00-05:00,2021-12-02 09:30:00-05:00,172.95675,-1,US-AMZN-20211202-093000,2021-12-14 09:30:00-05:00,167.5919,1,Take Profit at Open,True,1,0.03101844825368186,,,0,0,False,0,0.2917305882723533,-0.0118151874178892,0.144538441632362,0.0045105999718775,0.006169217162919,-0.0234161435858831,4.68527839726483,4.685278397264832,12
567,NVDA,US,2021-12-03 09:30:00-05:00,2021-12-03 09:30:00-05:00,319.63912739988,1,US-NVDA-20211203-093000,2021-12-03 09:30:00-05:00,306.4306,0,Stop loss at daily close,True,0,-0.0413232494636229,,,0,0,False,0,0.648334759912354,0.0141944361315831,-0.101863752917946,-0.0117310421533817,0.0012474165755538,0.0274329932631727,15.507678347428586,15.507678347428584,0
568,AAPL,US,2021-12-06 09:30:00-05:00,2021-12-06 09:30:00-05:00,162.39345155127288,-1,US-AAPL-20211206-093000,2021-12-07 09:30:00-05:00,169.2885,0,Stop loss at daily close,True,0,-0.04245890695013729,,,0,0,False,0,0.2336815602244704,-0.0084485637302975,0.0973166096281865,0.0120974893047212,0.0119315699292983,-0.0213114166359046,3.892441754321392,3.8924417543213936,1
569,MSFT,US,2021-12-06 09:30:00-05:00,2021-12-06 09:30:00-05:00,318.0424332704919,-1,US-MSFT-20211206-093000,2021-12-07 09:30:00-05:00,328.9768,0,Stop loss at daily close,True,0,-0.0343802134107323,,,0,0,False,0,0.1742932620285204,-0.0084485637302975,0.0973166096281865,0.0120974893047212,0.0119315699292983,-0.0213114166359046,6.749410345203504,6.7494103452035,1
570,NVDA,US,2021-12-06 09:30:00-05:00,2021-12-06 09:30:00-05:00,298.46302060552733,1,US-NVDA-20211206-093000,2021-12-07 09:30:00-05:00,309.0663,1,Take Profit at Open,True,1,0.03552627515784216,,,0,0,False,0,0.6731157659278731,-0.0084485637302975,0.0973166096281865,0.0120974893047212,0.0119315699292983,-0.0213114166359046,15.825878954512271,15.825878954512271,1
571,AAPL,US,2021-12-08 09:30:00-05:00,2021-12-08 09:30:00-05:00,170.14298480030203,-1,US-AAPL-20211208-093000,2021-12-10 09:30:00-05:00,177.4671,0,Stop loss at daily close,True,0,-0.04304682445940584,,,0,0,False,0,0.261017914903943,0.0207070803744042,-0.1946284347362568,0.0028691845771799,-0.008079842030404,0.0228320924354608,4.194414186095793,4.194414186095794,2
572,MSFT,US,2021-12-08 09:30:00-05:00,2021-12-08 09:30:00-05:00,329.35992462322156,1,US-MSFT-20211208-093000,2021-12-16 09:30:00-05:00,318.9751,0,Stop loss at daily close,True,0,-0.03153032244314941,,,0,0,False,0,0.199582715232254,0.0207070803744042,-0.1946284347362568,0.0028691845771799,-0.008079842030404,0.0228320924354608,7.029117407163599,7.0291174071635965,8
573,NVDA,US,2021-12-09 09:30:00-05:00,2021-12-09 09:30:00-05:00,316.98216727188986,1,US-NVDA-20211209-093000,2021-12-09 09:30:00-05:00,304.404,0,Stop loss at daily close,True,0,-0.03968099335096352,,,0,0,False,0,0.6130814513300245,0.0030852853123166,-0.0909090829878787,0.0004488100746562,-0.0172848402583228,0.0079510165385476,16.61919095344218,16.61919095344218,0
574,NVDA,US,2021-12-10 09:30:00-05:00,2021-12-10 09:30:00-05:00,311.1487630545687,1,US-NVDA-20211210-093000,2021-12-10 09:30:00-05:00,301.4887,0,Stop loss at daily close,True,0,-0.0310464453071746,,,0,0,False,0,0.6210882146373389,-0.0071810801698947,0.0844221275065459,-0.0049344222875719,0.0055936963832607,-0.0226701475476854,16.69964269905182,16.69964269905182,0
575,AAPL,US,2021-12-13 09:30:00-05:00,2021-12-13 09:30:00-05:00,179.02917544361205,-1,US-AAPL-20211213-093000,2021-12-14 09:30:00-05:00,173.3136,1,Take Profit at Open,True,1,0.03192538551020834,,,0,0,False,0,0.2744658110998065,0.0095490733384817,-0.1339202687611558,0.0046771379140724,-0.0024126634538428,-0.0037833819735693,4.222213582771868,4.222213582771869,1
576,NVDA,US,2021-12-13 09:30:00-05:00,2021-12-13 09:30:00-05:00,301.9978669602965,-1,US-NVDA-20211213-093000,2021-12-14 09:30:00-05:00,276.6776,1,Take Profit at Open,True,1,0.0838425357607753,,,0,0,False,0,0.6217675402627667,0.0095490733384817,-0.1339202687611558,0.0046771379140724,-0.0024126634538428,-0.0037833819735693,16.53681931700893,16.53681931700893,1
577,AAPL,US,2021-12-15 09:30:00-05:00,2021-12-15 09:30:00-05:00,173.08856829258798,-1,US-AAPL-20211215-093000,2021-12-20 09:30:00-05:00,166.4206,1,Take Profit at Open,True,1,0.038523447032714916,,,0,0,False,0,0.2802881110069033,-0.007470677577436,0.0777941883433104,-0.0089010938696965,-0.0023831691099164,-0.0095620718441871,4.4639301534295,4.463930153429498,5
578,AMZN,US,2021-12-15 09:30:00-05:00,2021-12-15 09:30:00-05:00,168.5558577003479,-1,US-AMZN-20211215-093000,2022-01-06 09:30:00-05:00,163.4914,1,Take Profit at Open,True,1,0.030046168489446974,,,0,0,False,0,0.2607909575285748,-0.007470677577436,0.0777941883433104,-0.0089010938696965,-0.0023831691099164,-0.0095620718441871,4.484781483252817,4.484781483252818,22
579,NVDA,US,2021-12-17 09:30:00-05:00,2021-12-17 09:30:00-05:00,279.53443396004616,1,US-NVDA-20211217-093000,2021-12-21 09:30:00-05:00,287.8485,1,Take Profit at Close,True,1,0.029742546999208593,,,0,0,False,0,0.7292571302907219,-0.0087434153799804,0.0663555582450257,0.0192896859587765,0.0003889980011788,-0.0194742192139757,18.367600007946763,18.367600007946763,4
580,GOOG,US,2021-12-21 09:30:00-05:00,2021-12-21 09:30:00-05:00,143.11420639801025,-1,US-GOOG-20211221-093000,2021-12-27 09:30:00-05:00,147.5004,0,Stop Loss at Open,True,0,-0.030648205460410128,,,0,0,False,0,0.2386096287341366,-0.0113880578514099,0.0602689458878906,-0.0055993443745673,-0.00749180177736,-0.0156673929354386,3.257664177194564,3.2576641771945636,6
581,AAPL,US,2021-12-22 09:30:00-05:00,2021-12-22 09:30:00-05:00,171.04244725956673,-1,US-AAPL-20211222-093000,2021-12-27 09:30:00-05:00,178.3374,0,Stop loss at daily close,True,0,-0.04264995536086294,,,0,0,False,0,0.3269529924253228,0.0177779345515725,-0.0813292759990081,-0.0032334988658628,-0.0038075329304975,0.0294783470630839,4.80636170848394,4.806361708483938,5
582,NVDA,US,2021-12-22 09:30:00-05:00,2021-12-22 09:30:00-05:00,288.43997853237784,-1,US-NVDA-20211222-093000,2021-12-23 09:30:00-05:00,297.2145,0,Stop Loss at Open,True,0,-0.030420614757594003,,,0,0,False,0,0.6857429005817637,0.0177779345515725,-0.0813292759990081,-0.0032334988658628,-0.0038075329304975,0.0294783470630839,17.308660846217002,17.308660846217002,1
583,MSFT,US,2021-12-27 09:30:00-05:00,2021-12-27 09:30:00-05:00,329.5072437198037,1,US-MSFT-20211227-093000,2022-01-05 09:30:00-05:00,310.6105,0,Stop loss at daily close,True,0,-0.05734849257478697,,,0,0,False,0,0.2863231609625515,0.0062236999216618,-0.0359635054468985,0.0053285833237288,-0.0086771475629102,0.0088573638085542,7.502211639138784,7.502211639138784,9
584,AAPL,US,2021-12-28 09:30:00-05:00,2021-12-28 09:30:00-05:00,178.1693466344193,1,US-AAPL-20211228-093000,2022-01-06 09:30:00-05:00,170.7064,0,Stop Loss at Open,True,0,-0.04188681597251579,,,0,0,False,0,0.3321297038867616,0.0138389352474752,-0.0155901332722755,-0.0017115590048087,0.0024241451714406,0.0088686917797418,4.47014038882254,4.470140388822539,9
585,NVDA,US,2021-12-28 09:30:00-05:00,2021-12-28 09:30:00-05:00,312.76689871452675,1,US-NVDA-20211228-093000,2021-12-28 09:30:00-05:00,302.7267,0,Stop loss at daily close,True,0,-0.03210121900940288,,,0,0,False,0,0.6822263075241034,0.0138389352474752,-0.0155901332722755,-0.0017115590048087,0.0024241451714406,0.0088686917797418,16.00715400280443,16.00715400280443,0
586,NVDA,US,2021-12-29 09:30:00-05:00,2021-12-29 09:30:00-05:00,302.38863494673257,1,US-NVDA-20211229-093000,2022-01-04 09:30:00-05:00,292.4235,0,Stop loss at daily close,True,0,-0.032954727112968346,,,0,0,False,0,0.6770389847159632,-0.001010154848626,-0.0079185173773698,0.0011614266989063,-0.0039632092564468,-0.0066107520938276,15.80391725386554,15.80391725386554,6
587,GOOG,US,2021-12-31 09:30:00-05:00,2021-12-31 09:30:00-05:00,145.58039234924317,1,US-GOOG-20211231-093000,2022-01-05 09:30:00-05:00,137.6191,0,Stop loss at daily close,True,0,-0.054686570222618,,,0,0,False,0,0.2122999128014437,-0.0029897555945093,0.0224188285346544,0.0042102795904535,0.0083863124521508,-0.000200045870529,2.753649429947541,2.753649429947541,5
588,AAPL,US,2022-01-07 09:30:00-05:00,2022-01-07 09:30:00-05:00,170.97965371997336,1,US-AAPL-20220107-093000,2022-01-19 09:30:00-05:00,164.3111,0,Stop loss at daily close,True,0,-0.039002030796570414,,,0,0,False,0,0.3182065762914942,-0.0009637690162076,-0.0060820544687738,-0.0196755589687728,0.0025885540964585,0.0056381573324977,4.079591925564699,4.079591925564698,12
589,NVDA,US,2022-01-07 09:30:00-05:00,2022-01-07 09:30:00-05:00,281.09267148589817,1,US-NVDA-20220107-093000,2022-01-07 09:30:00-05:00,272.0267,0,Stop loss at daily close,True,0,-0.032252607077851124,,,0,0,False,0,0.6391675813752241,-0.0009637690162076,-0.0060820544687738,-0.0196755589687728,0.0025885540964585,0.0056381573324977,15.042475502822812,15.04247550282281,0
590,GOOG,US,2022-01-07 09:30:00-05:00,2022-01-07 09:30:00-05:00,137.93947502899172,1,US-GOOG-20220107-093000,2022-01-20 09:30:00-05:00,133.4731,0,Stop loss at daily close,True,0,-0.03237923754641668,,,0,0,False,0,0.2431992361670968,-0.0009637690162076,-0.0060820544687738,-0.0196755589687728,0.0025885540964585,0.0056381573324977,2.945733459366084,2.945733459366084,13
591,MSFT,US,2022-01-10 09:30:00-05:00,2022-01-10 09:30:00-05:00,303.99803551034233,1,US-MSFT-20220110-093000,2022-01-12 09:30:00-05:00,313.8405,1,Take Profit at Open,True,1,0.03237673714941765,,,0,0,False,0,0.2815764552500295,-0.0040502167400917,-0.043345250128194,0.004640268940963,-0.0071878042557476,-0.0120378980783181,7.193893664573792,7.193893664573796,2
592,AMZN,US,2022-01-10 09:30:00-05:00,2022-01-10 09:30:00-05:00,160.62564136886598,1,US-AMZN-20220110-093000,2022-01-12 09:30:00-05:00,166.5334,1,Take Profit at Open,True,1,0.03677967341196319,,,0,0,False,0,0.2126446799272693,-0.0040502167400917,-0.043345250128194,0.004640268940963,-0.0071878042557476,-0.0120378980783181,3.932203751571478,3.932203751571478,2
593,NVDA,US,2022-01-10 09:30:00-05:00,2022-01-10 09:30:00-05:00,265.37750671066544,-1,US-NVDA-20220110-093000,2022-01-10 09:30:00-05:00,273.691,0,Stop loss at daily close,True,0,-0.03132704573337682,,,0,0,False,0,0.5770514447385324,-0.0040502167400917,-0.043345250128194,0.004640268940963,-0.0071878042557476,-0.0120378980783181,14.941669657867385,14.94166965786738,0
594,MSFT,US,2022-01-13 09:30:00-05:00,2022-01-13 09:30:00-05:00,314.6258923547888,-1,US-MSFT-20220113-093000,2022-01-14 09:30:00-05:00,298.851,1,Take Profit at Open,True,1,0.05013857008627944,,,0,0,False,0,0.2645211260586426,0.0028177544430294,-0.0429114076440234,0.0047288989889966,-0.0038310204124961,-0.0081768192371239,7.395463613346992,7.395463613346997,1
595,NVDA,US,2022-01-13 09:30:00-05:00,2022-01-13 09:30:00-05:00,283.3282837226749,-1,US-NVDA-20220113-093000,2022-01-14 09:30:00-05:00,262.7035,1,Take Profit at Open,True,1,0.07279465167290763,,,0,0,False,0,0.567507315098882,0.0028177544430294,-0.0429114076440234,0.0047288989889966,-0.0038310204124961,-0.0081768192371239,14.601659348061384,14.60165934806138,1
596,NVDA,US,2022-01-19 09:30:00-05:00,2022-01-19 09:30:00-05:00,260.4959326975393,1,US-NVDA-20220119-093000,2022-01-19 09:30:00-05:00,250.2622,0,Stop loss at daily close,True,0,-0.03928557575377428,,,0,0,False,0,0.4903965429771941,-0.0183879456940073,0.1875977217968596,-0.0023121118479906,-0.0140746436101167,-0.0306271476305333,14.399648449883816,14.399648449883815,0
597,AAPL,US,2022-01-20 09:30:00-05:00,2022-01-20 09:30:00-05:00,165.1349526837468,1,US-AAPL-20220120-093000,2022-01-24 09:30:00-05:00,158.1728,0,Stop Loss at Open,True,0,-0.04216038198212443,,,0,0,False,0,0.2333096458491434,-0.0096895418683388,0.0465116026046397,0.016994937884446,0.0069234087778287,-0.0159571952903732,3.958126742125891,3.9581267421258928,4
598,AMZN,US,2022-01-20 09:30:00-05:00,2022-01-20 09:30:00-05:00,156.72681496810912,-1,US-AMZN-20220120-093000,2022-01-21 09:30:00-05:00,149.9875,1,Take Profit at Open,True,1,0.04300039511094789,,,0,0,False,0,0.2167283929286039,-0.0096895418683388,0.0465116026046397,0.016994937884446,0.0069234087778287,-0.0159571952903732,3.991343420081885,3.9913434200818854,1
599,NVDA,US,2022-01-20 09:30:00-05:00,2022-01-20 09:30:00-05:00,252.75467736153192,1,US-NVDA-20220120-093000,2022-01-20 09:30:00-05:00,241.1071,0,Stop loss at daily close,True,0,-0.0460825393346593,,,0,0,False,0,0.4501796202671383,-0.0096895418683388,0.0465116026046397,0.016994937884446,0.0069234087778287,-0.0159571952903732,14.434634490653588,14.434634490653586,0
600,NVDA,US,2022-01-21 09:30:00-05:00,2022-01-21 09:30:00-05:00,234.68755902067312,-1,US-NVDA-20220121-093000,2022-01-24 09:30:00-05:00,223.0482,1,Take Profit at Open,True,1,0.0495951258313093,,,0,0,False,0,0.4598470249420607,-0.0110373784941483,0.0729559640791477,-0.0003255252530437,0.0061675145921797,-0.0187804757095597,14.474255071073244,14.474255071073243,3
